os,cpu,gpu,ram,kernel,driver,cpuscheduler
60.0022,16690,12.3003,75,46,67,1340,1750,1.9637,85,4.57561,29943097216
56.5315,11647,12.3003,75,46,67,1340,1750,1.9637,85,4.57561,30043159564
60.006,16566,12.3003,75,46,67,1340,1750,1.9637,85,4.57561,30143222452
30.2367,33072,16.2903,48,46,67,1340,1750,1.9637,90,4.581,30243291773
60.0038,16634,16.2903,48,46,67,1340,1750,1.9637,90,4.581,30343353409
60.002,16657,16.2903,48,46,67,1340,1750,1.9637,90,4.581,30443412761
60.0022,16605,16.2903,48,46,67,1340,1750,1.9637,90,4.581,30543472022
59.998,16645,16.2903,48,46,67,1340,1750,1.9637,90,4.581,30643530302
60.1268,16580,20.16,73,46,67,1340,1750,1.9637,90,4.61406,30743592199
60.0536,16653,20.16,73,46,67,1340,1750,1.9637,90,4.61406,30843650048
60.0217,16656,20.16,73,46,67,1340,1750,1.9637,90,4.61406,30943710512
57.0108,16625,20.16,73,46,67,1340,1750,1.9637,90,4.61406,31043771697
57.7019,16658,20.16,73,46,67,1340,1750,1.9637,90,4.61406,31143833443
59.9631,16676,20.16,73,46,67,1340,1750,1.9637,90,4.61406,31243893807
59.9909,16678,13.2701,48,46,67,1340,1750,1.9637,89,4.61971,31343952267
59.9873,16644,13.2701,48,46,67,1340,1750,1.9637,89,4.61971,31444015376
59.9974,16626,13.2701,48,46,67,1340,1750,1.9637,89,4.61971,31544072834
60.0095,16640,13.2701,48,46,67,1340,1750,1.9637,89,4.61971,31644131725
60.0073,16672,13.2701,48,46,67,1340,1750,1.9637,89,4.61971,31744191508
59.9572,16675,13.5938,71,46,67,1340,1750,1.9637,90,4.62103,31844249127
60,16673,13.5938,71,46,67,1340,1750,1.9637,90,4.62103,31944308769
59.9892,16734,13.5938,71,46,67,1340,1750,1.9637,90,4.62103,32044369784
60.0027,16656,13.5938,71,46,67,1340,1750,1.9637,90,4.62103,32144430398
59.9853,16804,13.5938,71,46,67,1340,1750,1.9637,90,4.62103,32244504678
60.0211,16674,12.215,50,46,67,1340,1750,1.9637,90,4.62115,32344563319
60.0042,16671,12.215,50,46,67,1340,1750,1.9637,90,4.62115,32444623121
60.0108,16673,12.215,50,46,67,1340,1750,1.9637,90,4.62115,32544681952
60.0082,16640,12.215,50,46,67,1340,1750,1.9637,90,4.62115,32644741535
60.0043,16648,12.215,50,46,67,1340,1750,1.9637,90,4.62115,32744800806
59.9727,16712,11.52,66,46,67,1340,1750,1.9637,89,4.62212,32844859286
59.9834,16671,11.52,66,46,67,1340,1750,1.9637,89,4.62212,32944916164
59.9892,16675,11.52,66,46,67,1340,1750,1.9637,89,4.62212,33044974033
59.9968,16653,11.52,66,46,67,1340,1750,1.9637,89,4.62212,33145032112
60.0016,16644,11.52,66,46,67,1340,1750,1.9637,89,4.62212,33245089160
59.9685,16693,14.6605,53,46,67,1340,1750,1.9637,90,4.62368,33345146678
60.0043,16608,14.6605,53,46,67,1340,1750,1.9637,90,4.62368,33445203385
59.9977,16657,14.6605,53,46,67,1340,1750,1.9637,90,4.62368,33545260743
59.9983,16660,14.6605,53,46,67,1340,1750,1.9637,90,4.62368,33645317470
59.9982,16652,14.6605,53,46,67,1340,1750,1.9637,90,4.62368,33745374628
60.0026,16648,12.5,51,46,67,1340,1750,1.9637,91,4.62425,33845446573
60.0066,16646,12.5,51,46,67,1340,1750,1.9637,91,4.62425,33945505274
60.0023,16670,12.5,51,46,67,1340,1750,1.9637,91,4.62425,34045562692
59.9929,16622,12.5,51,46,67,1340,1750,1.9637,91,4.62425,34145619309
59.9984,16579,12.5,51,46,67,1340,1750,1.9637,91,4.62425,34245678009
60.0305,16620,16.16,70,46,67,1340,1750,1.9637,92,4.63488,34345734867
60.0128,16636,16.16,70,46,67,1340,1750,1.9637,92,4.63488,34445791634
59.9878,16718,16.16,70,46,67,1340,1750,1.9637,92,4.63488,34545849292
59.9985,16681,16.16,70,46,67,1340,1750,1.9637,92,4.63488,34645906099
60.0057,16656,16.16,70,46,67,1340,1750,1.9637,92,4.63488,34745963658
60.0584,16598,16.6927,50,46,67,1340,1750,1.9637,88,4.65568,34846020435
60.0229,16676,16.6927,50,46,67,1340,1750,1.9637,88,4.65568,34946076981
60.0127,16650,16.6927,50,46,67,1340,1750,1.9637,88,4.65568,35046134329
60.0066,16656,16.6927,50,46,67,1340,1750,1.9637,88,4.65568,35146192219
60.003,16624,16.6927,50,46,67,1340,1750,1.9637,88,4.65568,35246249086
59.9418,16692,12.8931,68,46,67,1340,1750,1.9637,88,4.65648,35346305763
59.9881,16622,12.8931,68,46,67,1340,1750,1.9637,88,4.65648,35446362079
59.9954,16686,12.8931,68,46,67,1340,1750,1.9637,88,4.65648,35546420018
59.9976,16665,12.8931,68,46,67,1340,1750,1.9637,88,4.65648,35646476995
59.9914,16653,12.8931,68,46,67,1340,1750,1.9637,88,4.65648,35746533121
60.0921,16609,11.1842,50,46,67,1340,1750,1.9637,89,4.65681,35846589728
60.0218,16680,11.1842,50,46,67,1340,1750,1.9637,89,4.65681,35946646705
55.7238,16694,11.1842,50,46,67,1340,1750,1.9637,89,4.65681,36046703212
57.0089,16680,11.1842,50,46,67,1340,1750,1.9637,89,4.65681,36146759708
57.6869,16687,11.1842,50,46,67,1340,1750,1.9637,89,4.65681,36246816435
60.0804,16588,11.4566,66,46,67,1340,1750,1.9637,88,4.65709,36346872882
60.0241,16670,11.4566,66,46,67,1340,1750,1.9637,88,4.65709,36446929057
59.9978,16745,11.4566,66,46,67,1340,1750,1.9637,88,4.65709,36546986075
60.0089,16684,11.4566,66,46,67,1340,1750,1.9637,88,4.65709,36647042481
60.009,16668,11.4566,66,46,67,1340,1750,1.9637,88,4.65709,36747099539
60.0453,16654,11.0048,50,46,67,1340,1750,1.9637,88,4.65677,36847155695
60.0199,16652,11.0048,50,46,67,1340,1750,1.9637,88,4.65677,36947212251
60.017,16629,11.0048,50,46,67,1340,1750,1.9637,88,4.65677,37047268297
60.0013,16652,11.0048,50,46,67,1340,1750,1.9637,88,4.65677,37147326236
60.0103,16586,11.0048,50,46,67,1340,1750,1.9637,88,4.65677,37247383193
60.038,16656,11.6393,65,46,67,1340,1750,1.9637,90,4.65677,37347441283
60.0461,16656,11.6393,65,46,67,1340,1750,1.9637,90,4.65677,37447497699
60.025,16648,11.6393,65,46,67,1340,1750,1.9637,90,4.65677,37547547724
60.0011,16657,11.6393,65,46,67,1340,1750,1.9637,90,4.65677,37647604751
59.9923,16681,11.6393,65,46,67,1340,1750,1.9637,90,4.65677,37747662119
59.9917,16668,11.0197,50,46,67,1340,1750,1.9637,91,4.65549,37847718886
60.0213,16661,11.0197,50,46,67,1340,1750,1.9637,91,4.65549,37947777236
60.0093,16672,11.0197,50,46,67,1340,1750,1.9637,91,4.65549,38047834404
60.008,16661,11.0197,50,46,67,1340,1750,1.9637,91,4.65549,38147891472
60.0052,16661,11.0197,50,46,67,1340,1750,1.9637,91,4.65549,38247948739
60.0121,16615,11.0197,50,46,67,1340,1750,1.9637,91,4.65549,38348006859
59.9692,16663,11.4467,68,46,67,1340,1750,1.9637,89,4.65532,38448064187
60.0003,16601,11.4467,68,46,67,1340,1750,1.9637,89,4.65532,38548122808
60.0036,16591,11.4467,68,46,67,1340,1750,1.9637,89,4.65532,38648180126
59.9956,16678,11.4467,68,46,67,1340,1750,1.9637,89,4.65532,38748237253
59.9975,16573,11.4467,68,46,67,1340,1750,1.9637,89,4.65532,38848293549
60.0177,16586,12.2549,50,46,67,1340,1750,1.9637,89,4.65538,38948351138
59.9755,16665,12.2549,50,46,67,1340,1750,1.9637,89,4.65538,39048408807
59.99,16662,12.2549,50,46,67,1340,1750,1.9637,89,4.65538,39148466255
59.9906,16702,12.2549,50,46,67,1340,1750,1.9637,89,4.65538,39248523272
59.9968,16634,12.2549,50,46,67,1340,1750,1.9637,89,4.65538,39348580570
59.9996,16619,13.1707,58,46,67,1340,1750,1.9637,88,4.65563,39448638009
59.9817,16679,13.1707,58,46,67,1340,1750,1.9637,88,4.65563,39548695617
59.9956,16695,13.1707,58,46,67,1340,1750,1.9637,88,4.65563,39648752645
59.9921,16677,13.1707,58,46,67,1340,1750,1.9637,88,4.65563,39748811666
59.9935,16722,12.1311,56,46,67,1340,1750,1.9637,88,4.65631,39848869004
60.0635,16629,12.1311,56,46,67,1340,1750,1.9637,88,4.65631,39948926502
60.0132,16667,12.1311,56,46,67,1340,1750,1.9637,88,4.65631,40048985143
60.0165,16639,12.1311,56,46,67,1340,1750,1.9637,88,4.65631,40149043162
60.0211,16550,12.1311,56,46,67,1340,1750,1.9637,88,4.65631,40249111551
60.0083,16665,12.1311,56,46,67,1340,1750,1.9637,88,4.65631,40349169791
60.0158,16639,13.3438,50,46,67,1340,1750,1.9637,87,4.6563,40449228341
60.0263,16588,13.3438,50,46,67,1340,1750,1.9637,87,4.6563,40549285278
60.0019,16649,13.3438,50,46,67,1340,1750,1.9637,87,4.6563,40649320245
59.9979,16680,13.3438,50,46,67,1340,1750,1.9637,87,4.6563,40749381881
60.0065,16612,13.3438,50,46,67,1340,1750,1.9637,87,4.6563,40849444489
60.0814,16557,11.6393,71,46,67,1340,1750,1.9637,90,4.65678,40949506435
54.5352,33408,11.6393,71,46,67,1340,1750,1.9637,90,4.65678,41049563373
56.4908,16593,11.6393,71,46,67,1340,1750,1.9637,90,4.65678,41149619829
57.408,16599,11.6393,71,46,67,1340,1750,1.9637,90,4.65678,41249676376
57.9335,16646,11.6393,71,46,67,1340,1750,1.9637,90,4.65678,41349732722
60.074,16596,11.7264,48,46,67,1340,1750,1.9637,93,4.65704,41449789479
60.0321,16567,11.7264,48,46,67,1340,1750,1.9637,93,4.65704,41549847508
60.0086,16647,11.7264,48,46,67,1340,1750,1.9637,93,4.65704,41649905758
60.0041,16645,11.7264,48,46,67,1340,1750,1.9637,93,4.65704,41749963727
59.999,16700,11.7264,48,46,67,1340,1750,1.9637,93,4.65704,41850021777
59.9278,16724,12.0635,65,46,67,1340,1750,1.9637,89,4.65913,41950081970
60.0002,16621,12.0635,65,46,67,1340,1750,1.9637,89,4.65913,42050143506
59.9991,16734,12.0635,65,46,67,1340,1750,1.9637,89,4.65913,42150207757
60.0044,16704,12.0635,65,46,67,1340,1750,1.9637,89,4.65913,42250267239
60.0036,16666,12.0635,65,46,67,1340,1750,1.9637,89,4.65913,42350327032
59.9446,16707,10.8108,50,46,67,1340,1750,1.9637,89,4.66021,42450387476
59.9829,16692,10.8108,50,46,67,1340,1750,1.9637,89,4.66021,42550445315
59.9923,16630,10.8108,50,46,67,1340,1750,1.9637,89,4.66021,42650502963
59.9946,16715,10.8108,50,46,67,1340,1750,1.9637,89,4.66021,42750559350
59.9924,16749,10.8108,50,46,67,1340,1750,1.9637,89,4.66021,42850616928
60.0453,16620,12.6183,63,46,67,1340,1750,1.9637,88,4.66074,42950675208
59.9994,16686,12.6183,63,46,67,1340,1750,1.9637,88,4.66074,43050733027
59.9954,16690,12.6183,63,46,67,1340,1750,1.9637,88,4.66074,43150789954
59.9929,16684,12.6183,63,46,67,1340,1750,1.9637,88,4.66074,43250847593
59.9946,16638,12.6183,63,46,67,1340,1750,1.9637,88,4.66074,43350904170
59.9678,16681,12.2549,53,46,67,1340,1750,1.9637,90,4.66074,43450961748
60.0015,16679,12.2549,53,46,67,1340,1750,1.9637,90,4.66074,43551019527
59.9966,16690,12.2549,53,46,67,1340,1750,1.9637,90,4.66074,43651078809
60.0041,16721,12.2549,53,46,67,1340,1750,1.9637,90,4.66074,43751135816
60.0023,16726,12.2549,53,46,67,1340,1750,1.9637,90,4.66074,43851193254
59.8792,16745,12.2222,50,46,67,1340,1750,1.9637,88,4.66093,43951250743
60.0034,16717,12.2222,50,46,67,1340,1750,1.9637,88,4.66093,44051308612
60.0108,16658,12.2222,50,46,67,1340,1750,1.9637,88,4.66093,44151365790
59.9987,16679,12.2222,50,46,67,1340,1750,1.9637,88,4.66093,44251422517
60.005,16647,12.2222,50,46,67,1340,1750,1.9637,88,4.66093,44351479444
60.029,16690,12.2222,50,46,67,1340,1750,1.9637,88,4.66093,44451536091
60.0153,16659,12.3778,66,46,67,1340,1750,1.9637,91,4.65983,44551593449
60.0073,16621,12.3778,66,46,67,1340,1750,1.9637,91,4.65983,44651654183
59.995,16729,12.3778,66,46,67,1340,1750,1.9637,91,4.65983,44751713154
59.996,16734,12.3778,66,46,67,1340,1750,1.9637,91,4.65983,44851774911
60.0494,16623,12.2112,50,46,68,1340,1750,1.97936,94,4.66495,44951834834
60.0038,16655,12.2112,50,46,68,1340,1750,1.97936,94,4.66495,45051895348
59.9976,16725,12.2112,50,46,68,1340,1750,1.97936,94,4.66495,45151955160
59.998,16679,12.2112,50,46,68,1340,1750,1.97936,94,4.66495,45252014502
59.9966,16762,12.2112,50,46,68,1340,1750,1.97936,94,4.66495,45352073704
60.0049,16749,12.2112,50,46,68,1340,1750,1.97936,94,4.66495,45452131693
60.0012,16691,14.3564,78,46,68,1340,1750,1.97936,92,4.67716,45552189372
60.0089,16604,14.3564,78,46,68,1340,1750,1.97936,92,4.67716,45652246990
60.0027,16710,14.3564,78,46,68,1340,1750,1.97936,92,4.67716,45752304649
60.0045,16672,14.3564,78,46,68,1340,1750,1.97936,92,4.67716,45852364311
59.8847,16698,14.3564,78,46,68,1340,1750,1.97936,92,4.67716,45952422491
60.0272,16619,12.1835,50,46,68,1340,1750,1.97936,93,4.67743,46052479559
55.398,16687,12.1835,50,46,68,1340,1750,1.97936,93,4.67743,46152535744
56.8484,16646,12.1835,50,46,68,1340,1750,1.97936,93,4.67743,46252592311
57.5987,16703,12.1835,50,46,68,1340,1750,1.97936,93,4.67743,46352648838
58.0644,16715,12.7186,63,46,68,1340,1750,1.97936,91,4.68042,46452706056
60.0391,16655,12.7186,63,46,68,1340,1750,1.97936,91,4.68042,46552763123
60.0207,16697,12.7186,63,46,68,1340,1750,1.97936,91,4.68042,46652821864
60.0179,16680,12.7186,63,46,68,1340,1750,1.97936,91,4.68042,46752879683
59.9976,16736,12.7186,63,46,68,1340,1750,1.97936,91,4.68042,46852936340
59.9995,16677,12.7186,63,46,68,1340,1750,1.97936,91,4.68042,46952992816
60.0424,16679,12.4795,56,46,68,1340,1750,1.97936,91,4.68008,47053049423
60.0238,16602,12.4795,56,46,68,1340,1750,1.97936,91,4.68008,47153105508
60.0084,16648,12.4795,56,46,68,1340,1750,1.97936,91,4.68008,47253163548
60.011,16690,12.4795,56,46,68,1340,1750,1.97936,91,4.68008,47353221186
60.0076,16612,12.4795,56,46,68,1340,1750,1.97936,91,4.68008,47453278334
59.9755,16628,11.9427,51,46,68,1340,1750,1.97936,94,4.68024,47553334440
59.9902,16670,11.9427,51,46,68,1340,1750,1.97936,94,4.68024,47653391027
60.0027,16657,11.9427,51,46,68,1340,1750,1.97936,94,4.68024,47753453324
59.9938,16673,11.9427,51,46,68,1340,1750,1.97936,94,4.68024,47853516613
59.995,16706,11.9427,51,46,68,1340,1750,1.97936,94,4.68024,47953580073
59.9993,16710,11.8893,80,46,68,1340,1750,1.97936,93,4.68024,48053643823
59.9993,16665,11.8893,80,46,68,1340,1750,1.97936,93,4.68024,48153706631
60.0076,16689,11.8893,80,46,68,1340,1750,1.97936,93,4.68024,48253770141
60.0043,16710,11.8893,80,46,68,1340,1750,1.97936,93,4.68024,48353827779
60.001,16675,11.8893,80,46,68,1340,1750,1.97936,93,4.68024,48453884647
59.9577,16653,9.6463,50,46,68,1340,1750,1.97936,93,4.68024,48553941424
59.9807,16714,9.6463,50,46,68,1340,1750,1.97936,93,4.68024,48654001687
59.9914,16665,9.6463,50,46,68,1340,1750,1.97936,93,4.68024,48754063143
59.9932,16668,9.6463,50,46,68,1340,1750,1.97936,93,4.68024,48854122144
59.9958,16695,9.6463,50,46,68,1340,1750,1.97936,93,4.68024,48954180274
60.0124,16692,12.2977,71,46,68,1340,1750,1.97936,91,4.68023,49054237482
59.9934,10145,12.2977,71,46,68,1340,1750,1.97936,91,4.68023,49154294259
59.9898,16708,12.2977,71,46,68,1340,1750,1.97936,91,4.68023,49254351957
59.9965,16709,12.2977,71,46,68,1340,1750,1.97936,91,4.68023,49354410728
59.9972,16669,12.2977,71,46,68,1340,1750,1.97936,91,4.68023,49454468527
60.0347,16694,11.6776,51,46,68,1340,1750,1.97936,89,4.68754,49554494536
60.006,16704,11.6776,51,46,68,1340,1750,1.97936,89,4.68754,49654552415
59.9881,16667,11.6776,51,46,68,1340,1750,1.97936,89,4.68754,49754609483
60,16604,11.6776,51,46,68,1340,1750,1.97936,89,4.68754,49854669366
59.8527,17810,11.6776,51,46,68,1340,1750,1.97936,89,4.68754,49954729920
60.0072,16669,12.0521,71,46,68,1340,1750,1.97936,91,4.69023,50054792718
59.9951,16713,12.0521,71,46,68,1340,1750,1.97936,91,4.69023,50154826843
60.0049,16676,12.0521,71,46,68,1340,1750,1.97936,91,4.69023,50254885654
59.9982,16698,12.0521,71,46,68,1340,1750,1.97936,91,4.69023,50354945346
60.0007,16668,12.0521,71,46,68,1340,1750,1.97936,91,4.69023,50455007032
60.0618,16690,9.19355,53,46,68,1340,1750,1.97936,91,4.69032,50555070682
60.0115,16712,9.19355,53,46,68,1340,1750,1.97936,91,4.69032,50655133611
60.0068,16667,9.19355,53,46,68,1340,1750,1.97936,91,4.69032,50755195047
60.0111,16697,9.19355,53,46,68,1340,1750,1.97936,91,4.69032,50855265118
60.0088,16696,9.19355,53,46,68,1340,1750,1.97936,91,4.69032,50955326214
59.8376,16749,9.19355,53,46,68,1340,1750,1.97936,91,4.69032,51055389914
52.4855,16604,11.7371,60,46,68,1340,1750,1.97936,93,4.69041,51155477048
55.6935,16698,11.7371,60,46,68,1340,1750,1.97936,93,4.69041,51255540617
56.9969,16564,11.7371,60,46,68,1340,1750,1.97936,93,4.69041,51355635095
57.6921,16628,11.7371,60,46,68,1340,1750,1.97936,93,4.69041,51455699737
60.0163,16687,11.2561,63,46,68,1340,1750,1.97936,90,4.69207,51555767324
60.0076,16686,11.2561,63,46,68,1340,1750,1.97936,90,4.69207,51655831094
59.9884,16690,11.2561,63,46,68,1340,1750,1.97936,90,4.69207,51755893352
59.9976,16663,11.2561,63,46,68,1340,1750,1.97936,90,4.69207,51855950830
59.9971,16646,11.2561,63,46,68,1340,1750,1.97936,90,4.69207,51956008088
59.9945,16677,11.6203,50,46,68,1340,1750,1.97936,88,4.69269,52056067590
59.9995,16671,11.6203,50,46,68,1340,1750,1.97936,88,4.69269,52156130779
60.002,16657,11.6203,50,46,68,1340,1750,1.97936,88,4.69269,52256194509
59.9999,16663,11.6203,50,46,68,1340,1750,1.97936,88,4.69269,52356254051
59.9945,16699,11.6203,50,46,68,1340,1750,1.97936,88,4.69269,52456317240
60.0702,16672,11.4379,73,46,68,1340,1750,1.97936,88,4.69256,52556378826
60.0139,16610,11.4379,73,46,68,1340,1750,1.97936,88,4.69256,52656440322
60.0062,16640,11.4379,73,46,68,1340,1750,1.97936,88,4.69256,52756503742
60.0027,16658,11.4379,73,46,68,1340,1750,1.97936,88,4.69256,52856560489
59.999,16684,11.4379,73,46,68,1340,1750,1.97936,88,4.69256,52956632314
60.066,16648,11.4379,73,46,68,1340,1750,1.97936,88,4.69256,53056690253
60.0023,16691,13.2812,50,46,68,1340,1750,1.97936,89,4.6936,53156748302
60.0113,16675,13.2812,50,46,68,1340,1750,1.97936,89,4.6936,53256814998
60.0068,16665,13.2812,50,46,68,1340,1750,1.97936,89,4.6936,53356877065
59.9977,16730,13.2812,50,46,68,1340,1750,1.97936,89,4.6936,53456942488
60.0046,16671,13.2812,50,46,68,1340,1750,1.97936,89,4.6936,53557000958
59.998,16664,12.2642,71,46,68,1340,1750,1.97936,91,4.696,53657060731
60.0019,16658,12.2642,71,46,68,1340,1750,1.97936,91,4.696,53757122087
59.9985,16663,12.2642,71,46,68,1340,1750,1.97936,91,4.696,53857182791
60.0003,16674,12.2642,71,46,68,1340,1750,1.97936,91,4.696,53957240259
59.999,16657,12.2642,71,46,68,1340,1750,1.97936,91,4.696,54057299812
60.0045,16647,11.3821,50,46,68,1340,1750,1.97936,91,4.69672,54157360556
60.0072,16650,11.3821,50,46,68,1340,1750,1.97936,91,4.69672,54257420649
59.9946,16671,11.3821,50,46,68,1340,1750,1.97936,91,4.69672,54357479781
59.9985,16675,11.3821,50,46,68,1340,1750,1.97936,91,4.69672,54457540054
60.001,16695,11.3821,50,46,68,1340,1750,1.97936,91,4.69672,54557600729
60.008,16657,11.3565,63,46,68,1340,1750,1.97936,90,4.69635,54657660942
60.0061,16687,11.3565,63,46,68,1340,1750,1.97936,90,4.69635,54757721386
59.9982,16703,11.3565,63,46,68,1340,1750,1.97936,90,4.69635,54857777872
60.0011,16670,11.3565,63,46,68,1340,1750,1.97936,90,4.69635,54957834529
60.0069,16622,11.3565,63,46,68,1340,1750,1.97936,90,4.69635,55057893370
60.017,16672,9.61538,65,46,68,1340,1750,1.97936,88,4.69696,55157953293
59.9987,16653,9.61538,65,46,68,1340,1750,1.97936,88,4.69696,55258012555
60.0028,16639,9.61538,65,46,68,1340,1750,1.97936,88,4.69696,55358071366
60.0012,16702,9.61538,65,46,68,1340,1750,1.97936,88,4.69696,55458130617
59.9981,16713,9.61538,65,46,68,1340,1750,1.97936,88,4.69696,55558190941
60.0387,16630,12.2029,50,46,68,1340,1750,1.97936,91,4.70573,55658247978
60.0102,16689,12.2029,50,46,68,1340,1750,1.97936,91,4.70573,55758303784
60.0048,16696,12.2029,50,46,68,1340,1750,1.97936,91,4.70573,55858360250
60.0073,16704,12.2029,50,46,68,1340,1750,1.97936,91,4.70573,55958419772
60.0079,16686,12.2029,50,46,68,1340,1750,1.97936,91,4.70573,56058479956
60.265,16593,10.0309,70,46,68,1340,1750,1.97936,84,4.70607,56158538706
60.0413,16623,10.0309,70,46,68,1340,1750,1.97936,84,4.70607,56258597537
60.0295,16646,10.0309,70,46,68,1340,1750,1.97936,84,4.70607,56358655957
60.0163,16697,10.0309,70,46,68,1340,1750,1.97936,84,4.70607,56458715269
60.0087,16675,10.0309,70,46,68,1340,1750,1.97936,84,4.70607,56558772787
60.0076,16653,10.0478,48,46,68,1340,1750,1.97936,88,4.70594,56658830336
60.0149,16688,10.0478,48,46,68,1340,1750,1.97936,88,4.70594,56758891120
60.0054,16680,10.0478,48,46,68,1340,1750,1.97936,88,4.70594,56858949010
60.0043,16673,10.0478,48,46,68,1340,1750,1.97936,88,4.70594,56959008221
60.0042,16689,10.0478,48,46,68,1340,1750,1.97936,88,4.70594,57059065740
60.0024,16657,10.0478,48,46,68,1340,1750,1.97936,88,4.70594,57159125152
59.9771,16666,10.3503,71,46,68,1340,1750,1.97936,88,4.70677,57259184183
59.9978,16679,10.3503,71,46,68,1340,1750,1.97936,88,4.70677,57359244767
59.9979,16672,10.3503,71,46,68,1340,1750,1.97936,88,4.70677,57459305061
59.9951,16677,10.3503,71,46,68,1340,1750,1.97936,88,4.70677,57559366055
59.9946,16685,10.3503,71,46,68,1340,1750,1.97936,88,4.70677,57659426800
60.0217,16683,8.71022,50,46,68,1340,1750,1.97936,92,4.70725,57759489278
60.0122,16640,8.71022,50,46,68,1340,1750,1.97936,92,4.70725,57859548489
60.0115,16639,8.71022,50,46,68,1340,1750,1.97936,92,4.70725,57959608833
60.0068,16615,8.71022,50,46,68,1340,1750,1.97936,92,4.70725,58059669197
60.0017,16677,8.71022,50,46,68,1340,1750,1.97936,92,4.70725,58159728488
59.9592,16620,10.6688,61,46,68,1340,1750,1.97936,90,4.70849,58259788421
59.9881,16644,10.6688,61,46,68,1340,1750,1.97936,90,4.70849,58359849266
59.9924,16612,10.6688,61,46,68,1340,1750,1.97936,90,4.70849,58459909199
59.9987,16672,10.6688,61,46,68,1340,1750,1.97936,90,4.70849,58559969022
59.9963,16666,10.6688,61,46,68,1340,1750,1.97936,90,4.70849,58660030017
60.0137,16657,10.0993,53,46,68,1340,1750,1.97936,91,4.70873,58760090360
60.0197,16649,10.0993,53,46,68,1340,1750,1.97936,91,4.70873,58860148179
60.005,16680,10.0993,53,46,68,1340,1750,1.97936,91,4.70873,58960207742
60.0044,16626,10.0993,53,46,68,1340,1750,1.97936,91,4.70873,59060269127
59.9965,16703,10.0993,53,46,68,1340,1750,1.97936,91,4.70873,59160327848
60.0121,16676,11.0197,50,46,69,1340,1750,1.97936,90,4.70921,59260387931
60.0094,16675,11.0197,50,46,69,1340,1750,1.97936,90,4.70921,59360461249
59.9993,16701,11.0197,50,46,69,1340,1750,1.97936,90,4.70921,59460521443
59.9971,16674,11.0197,50,46,69,1340,1750,1.97936,90,4.70921,59560580524
60.003,16643,11.0197,50,46,69,1340,1750,1.97936,90,4.70921,59660637782
60.0159,16720,10.7084,71,46,68,1340,1750,1.97936,90,4.71137,59760696162
60.0113,16683,10.7084,71,46,68,1340,1750,1.97936,90,4.71137,59860752809
60.003,16670,10.7084,71,46,68,1340,1750,1.97936,90,4.71137,59960810908
60.0043,16688,10.7084,71,46,68,1340,1750,1.97936,90,4.71137,60060867445
